t_ms,pd,vd,an,ae,ad,q0,q1,q2,q3,ax,ay,az,hax,hay,haz,gx,gy,gz,mx,my,mz,baro_temp,baro_press,baro_alt,batt_mv,batt_pct
971748,16.444,5.086,6.909,0.836,3.881,0.23729,-0.84596,-0.30960,-0.36266,-0.028,0.539,0.752,0.635,1.172,1.221,-10.620,-12.512,3.784,-0.542,-0.044,0.463,310.24,100661.0,55.42,0,0
973103,8.269,-1.971,-3.615,-0.530,0.732,0.31122,-0.90702,-0.11673,0.26078,0.029,0.597,0.793,0.733,1.026,0.635,-0.854,0.366,-0.122,-0.503,-0.042,0.461,310.18,100661.5,55.38,0,0
974378,4.677,-1.455,5.777,0.737,1.962,0.26999,-0.89228,-0.27709,-0.23011,0.030,0.596,0.792,0.195,1.026,0.733,-0.732,-0.977,0.488,-0.504,-0.041,0.463,310.16,100661.2,55.40,0,0
975801,-0.136,-0.319,-6.428,-1.041,2.602,0.29496,-0.85622,-0.05944,0.42092,0.032,0.588,0.797,0.537,0.928,1.026,-0.183,-1.038,0.671,-0.502,-0.044,0.463,310.14,100661.3,55.39,0,0
977061,-9.886,-5.837,2.618,-0.157,0.454,0.26513,-0.93176,-0.23955,-0.05364,0.021,0.585,0.791,0.879,1.075,1.075,-3.052,-2.625,2.319,-0.529,-0.046,0.465,310.11,100661.9,55.35,0,0
978519,-4.045,5.910,-8.752,0.168,5.562,0.36908,-0.73843,0.00997,0.56524,0.034,0.601,0.794,0.440,1.319,0.635,-3.052,0.366,0.549,-0.504,-0.040,0.464,310.12,100661.3,55.40,0,0
979884,-15.195,-4.836,-0.144,-0.476,0.053,0.27660,-0.93712,-0.19309,0.08826,0.032,0.583,0.801,0.733,0.879,0.879,-3.967,0.549,-0.366,-0.545,-0.039,0.463,310.18,100661.5,55.38,0,0
981129,-3.040,7.658,1.914,8.758,5.913,0.73479,-0.62342,-0.22455,-0.14515,0.034,0.585,0.809,0.635,1.026,1.026,-5.066,0.854,1.282,-0.542,-0.040,0.461,310.20,100661.2,55.41,0,0
982552,-12.339,-2.825,0.252,1.501,0.007,0.36344,-0.91093,-0.19247,0.04535,0.021,0.588,0.819,0.440,1.172,1.075,-1.404,-0.916,0.916,-0.570,-0.041,0.462,310.16,100661.3,55.39,0,0
983802,-11.285,0.062,-0.920,-5.976,2.138,-0.02727,-0.97460,-0.13850,0.17744,0.026,0.562,0.816,0.440,1.026,0.782,0.854,-0.793,0.061,-0.581,-0.043,0.459,310.17,100661.6,55.37,0,0
984927,-18.389,-3.777,1.012,3.446,0.602,0.45842,-0.86088,-0.22016,-0.01969,0.005,0.596,0.811,0.489,1.124,0.537,-5.310,-0.366,0.671,-0.695,-0.077,0.489,310.17,100661.1,55.41,0,0
986185,-26.539,-3.743,-0.763,-4.483,1.125,0.06967,-0.97408,-0.17094,0.13564,-0.024,0.568,0.821,0.586,0.830,0.586,-1.465,-0.244,0.549,-0.707,-0.071,0.486,310.16,100661.7,55.36,0,0
987535,-25.455,3.512,1.103,7.513,3.846,0.66123,-0.70978,-0.22099,-0.09961,-0.018,0.567,0.811,0.684,0.733,0.830,-0.977,-0.793,0.610,-0.722,-0.078,0.495,310.17,100661.6,55.37,0,0
988875,-33.293,-2.606,-0.003,-0.488,0.066,0.27358,-0.94127,-0.19395,0.05061,-0.035,0.574,0.811,0.489,1.075,0.830,-3.296,-0.427,1.160,-0.708,-0.074,0.491,310.21,100661.6,55.37,0,0
990103,-15.138,13.411,-1.083,9.113,6.682,0.79856,-0.57716,-0.16873,-0.01154,-0.026,0.571,0.813,0.684,1.221,0.782,0.000,-0.977,0.305,-0.724,-0.077,0.496,310.22,100661.2,55.40,0,0
991408,-12.290,5.381,-0.470,3.446,0.710,0.46526,-0.86290,-0.19634,0.04101,-0.017,0.575,0.807,0.635,1.221,0.928,0.183,-0.610,0.366,-0.701,-0.080,0.496,310.23,100661.7,55.36,0,0
992743,-1.963,6.313,0.607,-4.976,1.509,0.02403,-0.97782,-0.19612,0.07766,-0.023,0.564,0.808,0.489,1.124,0.733,-4.150,-3.052,0.854,-0.723,-0.079,0.497,310.22,100661.2,55.41,0,0
994096,15.673,10.659,-0.941,7.399,3.534,0.67650,-0.71165,-0.18606,0.00910,-0.028,0.571,0.814,0.489,0.830,0.879,-0.122,-0.488,0.793,-0.730,-0.080,0.494,310.21,100661.2,55.40,0,0
995491,20.256,1.200,-0.043,-0.221,-0.020,0.28562,-0.93655,-0.19816,0.05658,-0.022,0.574,0.809,0.537,0.928,0.537,-0.610,-0.488,0.427,-0.728,-0.077,0.497,310.20,100660.8,55.44,0,0
996781,47.350,14.274,0.998,9.323,7.217,0.79282,-0.55291,-0.21161,-0.14393,-0.023,0.576,0.811,0.830,0.977,0.977,-0.854,-0.916,0.366,-0.730,-0.080,0.495,310.21,100661.0,55.42,0,0
998039,42.211,-0.887,0.381,3.895,0.792,0.47767,-0.85188,-0.21697,-0.00784,-0.024,0.574,0.807,0.293,1.172,1.026,-0.671,-0.610,0.366,-0.730,-0.078,0.498,310.17,100661.4,55.39,0,0
999229,28.211,-7.116,-0.379,-3.866,0.744,0.10388,-0.97115,-0.18605,0.11245,-0.027,0.573,0.812,0.195,0.977,1.026,-0.854,-0.854,0.366,-0.731,-0.080,0.496,310.17,100661.2,55.40,0,0
1000669,17.811,0.602,0.587,8.489,5.178,0.72907,-0.64177,-0.21692,-0.09663,-0.026,0.572,0.809,0.537,0.830,1.124,-0.793,-1.343,0.549,-0.731,-0.078,0.497,310.19,100661.4,55.39,0,0
1001792,-0.740,-9.140,0.134,2.606,0.331,0.41759,-0.88181,-0.21887,0.01886,-0.027,0.573,0.809,0.293,1.026,0.684,-0.671,-0.793,0.366,-0.730,-0.079,0.496,310.18,100660.9,55.43,0,0
1003397,-13.741,-4.878,-0.393,-6.379,2.461,-0.04655,-0.97402,-0.17138,0.14499,-0.027,0.573,0.809,0.782,0.928,0.830,-0.854,-0.610,0.610,-0.732,-0.078,0.497,310.19,100661.5,55.38,0,0
1004722,-13.506,-4.061,0.325,6.006,2.115,0.58509,-0.77980,-0.21759,-0.03636,-0.024,0.568,0.814,0.391,1.075,0.537,-0.610,-0.549,0.549,-0.732,-0.080,0.496,310.19,100661.3,55.39,0,0
1005845,-12.284,-8.591,-0.125,-1.124,0.085,0.24277,-0.94670,-0.20026,0.07308,-0.022,0.574,0.808,0.391,1.026,0.733,-0.671,-0.671,0.488,-0.732,-0.078,0.497,310.18,100661.3,55.40,0,0
1007375,19.761,11.311,1.222,9.551,8.768,0.82595,-0.49076,-0.21269,-0.17934,-0.026,0.576,0.812,0.537,0.830,0.782,-0.244,-0.732,0.488,-0.731,-0.078,0.496,310.18,100661.4,55.39,0,0
1008695,55.395,-7.186,0.542,4.797,1.131,0.51895,-0.82475,-0.22539,-0.02877,-0.028,0.574,0.808,0.684,0.733,0.879,-0.305,-0.732,0.366,-0.732,-0.077,0.498,310.19,100661.4,55.39,0,0
1009763,205.330,-46.652,-0.358,-2.350,-0.104,0.18350,-0.95830,-0.19644,0.09748,-0.026,0.571,0.805,0.733,1.172,0.977,-0.427,-0.793,0.610,-0.733,-0.079,0.496,310.20,100660.8,55.44,0,0
1011158,-911.491,389.519,0.910,9.020,8.078,0.76799,-0.58983,-0.21631,-0.12550,-0.021,0.583,0.805,0.635,0.928,1.075,0.610,-0.366,0.610,-0.730,-0.082,0.501,310.20,100660.3,55.48,0,0
1012416,-127.213,139.642,0.230,3.150,1.093,0.44419,-0.86988,-0.21676,0.00968,-0.023,0.579,0.809,0.635,1.026,0.928,-0.366,-0.488,0.549,-0.733,-0.086,0.502,310.21,100660.8,55.44,0,0
1013766,66.804,137.912,-0.381,-5.188,1.681,0.03129,-0.97547,-0.17864,0.12913,-0.025,0.578,0.811,0.586,0.782,0.879,-0.793,-0.671,0.427,-0.733,-0.084,0.503,310.19,100660.0,55.50,0,0
1015046,217.413,125.383,0.346,6.701,2.644,0.62709,-0.74597,-0.21736,-0.04471,-0.021,0.581,0.805,0.635,0.928,1.270,-0.549,-0.549,0.488,-0.737,-0.086,0.501,310.21,100661.0,55.42,0,0
1016259,199.418,64.471,-0.056,-0.567,-0.200,0.27033,-0.93883,-0.20652,0.06377,-0.025,0.578,0.811,0.391,0.830,0.879,-0.671,-0.610,0.305,-0.738,-0.083,0.502,310.21,100660.4,55.47,0,0
1017534,128.456,39.144,-0.002,9.200,6.713,0.79507,-0.56604,-0.20000,-0.07851,-0.021,0.578,0.804,0.440,1.124,0.684,-0.732,-0.610,0.488,-0.738,-0.085,0.501,310.22,100660.8,55.44,0,0
1018959,60.396,11.772,-0.097,2.875,0.431,0.43491,-0.87397,-0.21764,0.02762,-0.026,0.575,0.804,0.489,0.733,0.830,-0.793,-0.793,0.549,-0.738,-0.083,0.503,310.22,100660.8,55.44,0,0
1020430,27.308,7.016,0.040,-5.707,1.784,-0.00376,-0.97615,-0.18524,0.11855,-0.022,0.581,0.808,0.440,1.319,0.635,-0.488,-0.549,0.366,-0.735,-0.086,0.503,310.23,100660.1,55.49,0,0
1021645,8.700,4.403,-0.004,5.773,1.909,0.58166,-0.78325,-0.21731,-0.01443,-0.024,0.580,0.806,0.733,1.221,0.879,-0.610,-0.122,0.305,-0.739,-0.089,0.507,310.23,100660.5,55.46,0,0
1022905,-8.734,-0.499,-0.081,-1.936,0.220,0.20511,-0.95455,-0.20354,0.08125,-0.024,0.580,0.806,0.635,0.684,1.075,-0.671,-0.732,0.610,-0.753,-0.094,0.509,310.25,100660.8,55.44,0,0
1024088,-8.627,8.233,0.680,8.130,4.517,0.70322,-0.66830,-0.22116,-0.09465,-0.033,0.579,0.807,0.489,0.977,0.782,-1.587,-0.610,0.549,-0.756,-0.091,0.507,310.25,100660.3,55.48,0,0
1025413,-17.561,1.315,0.037,0.971,0.038,0.34116,-0.91547,-0.21210,0.04221,-0.026,0.578,0.815,0.537,1.124,0.635,-0.793,-0.549,0.549,-0.756,-0.084,0.501,310.26,100660.3,55.48,0,0
1026688,-13.531,6.457,0.554,-6.503,2.559,-0.06404,-0.97518,-0.19243,0.09481,-0.039,0.573,0.810,0.440,0.928,0.733,0.305,-0.977,0.122,-0.760,-0.087,0.503,310.26,100660.4,55.47,0,0
1028096,-6.409,9.240,-0.345,6.713,2.896,0.63115,-0.74273,-0.22068,-0.01819,-0.033,0.563,0.810,0.440,1.172,0.928,-0.488,0.977,-0.793,-0.745,-0.083,0.498,310.27,100660.5,55.46,0,0
1029416,-6.235,2.841,0.020,-0.987,0.001,0.24362,-0.94328,-0.21712,0.06851,-0.022,0.572,0.819,0.586,0.928,1.026,-0.977,-0.488,0.305,-0.759,-0.078,0.501,310.29,100660.7,55.44,0,0
1030651,12.456,15.053,-0.037,8.974,6.034,0.76661,-0.60134,-0.21094,-0.07467,-0.027,0.573,0.814,0.635,0.928,0.977,-0.305,-0.366,0.427,-0.756,-0.082,0.501,310.29,100660.2,55.48,0,0
1031924,9.796,4.520,-0.099,2.839,0.460,0.42774,-0.87514,-0.22695,0.03015,-0.023,0.568,0.811,0.879,0.928,0.635,-0.488,-1.099,0.427,-0.746,-0.076,0.500,310.30,100660.8,55.43,0,0
1033184,7.242,3.230,0.090,-5.055,1.428,0.03026,-0.97412,-0.19733,0.11156,-0.023,0.572,0.811,0.586,0.879,0.733,-0.610,-0.305,0.549,-0.742,-0.078,0.498,310.27,100661.1,55.41,0,0
1034534,6.481,6.547,-0.223,7.378,3.468,0.66441,-0.71371,-0.21818,-0.02736,-0.020,0.571,0.813,0.586,1.172,1.075,-0.610,-0.488,0.427,-0.742,-0.075,0.501,310.28,100660.3,55.48,0,0
1035842,-5.535,-1.452,-0.069,-0.118,0.020,0.28782,-0.93088,-0.21802,0.06509,-0.019,0.571,0.811,0.440,1.221,1.026,-0.732,-0.793,0.488,-0.740,-0.077,0.500,310.29,100660.9,55.43,0,0
1037237,13.378,18.775,2.920,9.173,8.573,0.76396,-0.51442,-0.26485,-0.28401,-0.019,0.573,0.815,0.391,1.026,0.733,-0.610,-0.732,0.244,-0.741,-0.075,0.502,310.30,100661.1,55.41,0,0
1038510,8.887,6.509,1.313,4.259,1.100,0.47701,-0.83980,-0.25359,-0.05516,-0.021,0.568,0.812,0.244,1.026,0.879,-0.610,-0.671,0.488,-0.740,-0.078,0.500,310.32,100660.7,55.45,0,0
1039905,10.016,5.056,-1.404,-4.477,1.212,0.08022,-0.96319,-0.18103,0.18457,-0.020,0.574,0.812,0.684,1.124,0.782,-0.793,-0.549,0.244,-0.741,-0.075,0.502,310.33,100660.8,55.44,0,0
1041365,23.965,12.268,2.445,7.716,4.374,0.64927,-0.68742,-0.26938,-0.18407,-0.020,0.571,0.815,0.342,1.124,1.270,-0.671,-0.671,0.366,-0.741,-0.077,0.499,310.34,100660.6,55.45,0,0
1042533,22.687,1.418,0.335,1.024,0.015,0.33627,-0.91142,-0.23440,0.03423,-0.021,0.568,0.812,0.440,1.124,0.733,-0.732,-0.549,0.305,-0.742,-0.075,0.501,310.33,100660.5,55.46,0,0
1043958,26.254,5.092,-2.260,-6.961,3.366,-0.07206,-0.95161,-0.14326,0.26428,-0.023,0.569,0.811,0.537,1.026,1.026,-0.671,-0.488,0.488,-0.742,-0.077,0.499,310.36,100660.8,55.44,0,0
1045443,23.212,1.093,1.735,5.766,2.065,0.55080,-0.78468,-0.26565,-0.10379,-0.020,0.571,0.816,0.586,1.124,0.684,-0.732,-1.038,0.183,-0.739,-0.076,0.504,310.35,100660.6,55.46,0,0
1046646,14.848,-6.894,-0.651,-1.963,0.153,0.20761,-0.94809,-0.21223,0.11641,-0.026,0.576,0.809,0.440,0.879,0.830,-0.549,-0.671,0.671,-0.740,-0.077,0.501,310.33,100660.9,55.43,0,0
1047861,9.148,-2.188,4.274,6.516,4.080,0.54904,-0.72945,-0.30504,-0.27181,-0.024,0.547,0.819,0.489,1.221,0.830,-8.911,-0.488,0.183,-0.748,-0.072,0.497,310.33,100660.5,55.46,0,0
1049136,-13.243,-10.786,-0.392,-0.603,0.052,0.25570,-0.93503,-0.22884,0.08673,-0.027,0.548,0.828,0.635,0.684,0.635,-0.732,-0.916,0.732,-0.749,-0.059,0.483,310.35,100660.6,55.45,0,0
1050379,-15.419,1.743,2.748,8.497,5.927,0.69069,-0.62683,-0.27973,-0.22878,-0.018,0.567,0.819,0.586,1.172,0.879,-0.732,-0.793,0.549,-0.732,-0.068,0.495,310.37,100660.6,55.45,0,0
1051569,-30.989,-6.312,0.716,2.322,0.371,0.38954,-0.88557,-0.25255,0.00229,-0.020,0.566,0.815,0.391,0.733,1.075,-0.610,-0.732,0.549,-0.733,-0.070,0.494,310.36,100660.5,55.46,0,0
1052994,-35.951,-1.189,-1.711,-6.147,2.483,-0.02726,-0.95887,-0.17028,0.22784,-0.017,0.556,0.821,0.830,1.026,0.684,-0.854,-0.305,0.488,-0.733,-0.069,0.495,310.40,100660.9,55.43,0,0
1054297,-38.487,-0.425,1.413,5.295,1.824,0.52754,-0.80329,-0.26495,-0.08021,-0.019,0.561,0.817,0.440,0.977,0.635,-1.038,-0.977,0.610,-0.733,-0.071,0.493,310.40,100660.6,55.45,0,0
1055497,-41.936,-2.370,-0.774,-2.510,0.437,0.17406,-0.95205,-0.21540,0.13246,-0.022,0.564,0.817,0.537,0.977,1.075,-0.427,-1.343,0.732,-0.733,-0.069,0.495,310.38,100659.9,55.52,0,0
1056927,-25.340,12.299,2.375,8.629,6.073,0.70326,-0.61836,-0.27979,-0.21293,-0.019,0.567,0.819,0.489,1.172,0.977,-0.427,-1.099,0.305,-0.735,-0.071,0.494,310.38,100660.3,55.48,0,0
1058260,-24.854,2.670,0.503,1.779,0.203,0.36409,-0.89533,-0.25764,0.02120,-0.021,0.565,0.820,0.586,0.879,0.635,-0.854,-0.916,0.244,-0.736,-0.070,0.496,310.38,100660.6,55.45,0,0
1059505,-12.649,6.191,-1.865,-6.145,2.418,-0.01576,-0.95426,-0.17761,0.24202,-0.020,0.569,0.818,0.684,0.977,0.977,-0.671,-0.793,0.305,-0.737,-0.072,0.494,310.41,100660.7,55.45,0,0
1060750,-7.860,3.410,1.458,4.929,1.514,0.50676,-0.81220,-0.27936,-0.07633,-0.022,0.566,0.819,0.635,0.879,0.782,-0.427,-0.671,0.183,-0.737,-0.070,0.496,310.40,100660.7,55.45,0,0
1062163,-10.611,0.071,-1.225,-3.939,0.863,0.10876,-0.95695,-0.20562,0.17668,-0.021,0.575,0.821,0.537,0.782,0.684,-0.854,-0.488,0.671,-0.737,-0.072,0.494,310.42,100660.6,55.45,0,0
1063468,-5.628,5.714,2.283,7.258,3.711,0.61536,-0.71667,-0.28508,-0.16424,-0.017,0.564,0.820,0.440,0.830,0.782,-0.427,-0.610,0.427,-0.734,-0.070,0.496,310.46,100660.4,55.47,0,0
1064788,-14.114,-1.527,-0.167,-0.643,0.097,0.25939,-0.93263,-0.23850,0.08415,-0.020,0.563,0.812,0.489,1.270,0.977,-0.854,-0.610,0.244,-0.734,-0.073,0.494,310.45,100660.4,55.47,0,0
1066076,1.489,13.793,2.122,8.927,6.692,0.73389,-0.58665,-0.27027,-0.21111,-0.021,0.568,0.813,0.489,0.928,0.928,-0.305,-0.488,0.732,-0.734,-0.070,0.497,310.47,100660.7,55.44,0,0
1067371,-0.058,4.148,0.698,2.683,0.351,0.40966,-0.87694,-0.25287,0.00145,-0.017,0.579,0.816,0.489,1.124,0.733,-0.977,-0.610,0.244,-0.731,-0.074,0.495,310.46,100660.6,55.45,0,0
1068674,9.952,6.704,-1.467,-5.545,1.842,0.01843,-0.96165,-0.17995,0.20930,-0.015,0.573,0.815,0.635,0.830,0.977,-0.549,-0.610,0.427,-0.732,-0.072,0.498,310.50,100660.8,55.44,0,0
1070174,32.648,12.534,1.982,7.327,3.699,0.63011,-0.71148,-0.27391,-0.14909,-0.020,0.571,0.814,0.684,0.830,0.635,-0.916,-0.732,0.427,-0.732,-0.073,0.496,310.48,100660.9,55.43,0,0
1071539,59.641,2.891,-0.208,-0.634,-0.137,0.26255,-0.93409,-0.22922,0.08536,-0.016,0.571,0.815,0.977,0.830,0.977,-0.610,-0.549,0.549,-0.731,-0.071,0.497,310.47,100659.8,55.52,0,0
1072847,144.124,11.213,2.690,8.824,6.572,0.72425,-0.58444,-0.27514,-0.24211,-0.019,0.572,0.811,0.928,0.928,0.830,-0.427,-0.488,0.549,-0.733,-0.073,0.497,310.52,100660.4,55.47,0,0
1074092,289.965,-29.361,0.910,2.967,-0.037,0.42021,-0.87075,-0.25524,-0.01495,-0.020,0.571,0.812,0.684,1.075,0.977,-0.671,-0.671,0.244,-0.736,-0.071,0.498,310.50,100660.6,55.45,0,0
1075337,786.770,-198.941,-1.507,-4.998,-0.084,0.04742,-0.96089,-0.18766,0.20080,-0.022,0.564,0.817,0.733,1.075,0.782,-0.183,-1.221,0.671,-0.734,-0.072,0.496,310.51,100660.4,55.47,0,0
1076610,-2918.142,1857.930,1.746,6.216,10.724,0.56996,-0.76712,-0.27363,-0.10995,-0.017,0.573,0.818,0.537,1.026,0.830,-0.977,-0.854,0.610,-0.736,-0.071,0.498,310.47,100660.3,55.48,0,0
1077905,-20.053,700.778,-0.512,-1.906,1.714,0.20359,-0.94691,-0.22281,0.11568,-0.018,0.570,0.816,0.684,1.075,1.270,-0.732,-0.549,0.244,-0.735,-0.073,0.497,310.48,100660.3,55.48,0,0
1079255,937.248,712.888,2.562,8.495,5.953,0.69602,-0.62423,-0.27777,-0.22195,-0.023,0.566,0.814,0.733,1.221,0.830,-0.854,-0.549,0.549,-0.736,-0.071,0.498,310.52,100660.3,55.48,0,0
1080511,1049.219,403.225,0.593,2.073,-0.761,0.38117,-0.88994,-0.25083,0.01206,-0.021,0.571,0.815,0.537,0.879,0.782,-0.366,-0.671,0.427,-0.734,-0.073,0.497,310.52,100659.7,55.53,0,0
1081816,612.267,150.149,-1.688,-6.013,1.634,-0.01092,-0.95953,-0.17298,0.22486,-0.021,0.568,0.814,0.586,0.977,0.879,-0.793,-0.671,0.610,-0.734,-0.071,0.498,310.52,100660.2,55.49,0,0
1083321,336.719,56.251,1.857,6.963,2.849,0.61125,-0.73102,-0.27289,-0.13414,-0.020,0.570,0.814,0.537,1.026,0.391,-0.793,-0.916,0.488,-0.734,-0.073,0.498,310.52,100660.3,55.48,0,0
1084714,178.768,11.214,-0.379,-1.312,-0.303,0.23108,-0.94154,-0.22602,0.10131,-0.018,0.569,0.815,0.489,0.830,0.977,-0.671,-0.732,0.488,-0.734,-0.071,0.498,310.52,100660.1,55.49,0,0
1085959,105.148,8.353,2.311,8.433,5.361,0.69561,-0.63514,-0.27117,-0.19894,-0.020,0.571,0.812,0.830,1.075,1.026,-0.366,-0.549,0.793,-0.734,-0.073,0.496,310.47,100660.1,55.50,0,0
1087444,44.017,-6.861,0.179,0.709,-0.021,0.32252,-0.91482,-0.24016,0.04922,-0.020,0.570,0.812,0.635,0.830,0.830,-0.732,-0.977,0.366,-0.734,-0.071,0.497,310.46,100659.6,55.53,0,0
1088707,22.567,-3.068,-1.721,-6.958,3.067,-0.07247,-0.95434,-0.16248,0.24233,-0.021,0.571,0.813,0.489,0.928,0.830,-0.244,-0.732,0.366,-0.734,-0.073,0.495,310.49,100660.0,55.51,0,0
1090162,1.375,-4.379,1.370,5.906,2.166,0.56040,-0.78013,-0.26522,-0.08572,-0.016,0.568,0.817,0.537,0.830,0.879,-0.610,-0.854,0.549,-0.735,-0.071,0.497,310.45,100659.7,55.53,0,0
1091572,-16.782,-8.881,-0.678,-2.763,0.409,0.16296,-0.95481,-0.21310,0.13177,-0.020,0.571,0.814,0.342,1.124,0.879,-0.549,-0.610,0.488,-0.733,-0.072,0.495,310.47,100659.5,55.54,0,0
1092890,-14.555,1.736,1.916,8.210,4.937,0.68238,-0.65896,-0.26982,-0.16650,-0.017,0.571,0.815,0.684,1.319,0.782,-0.671,-0.610,0.366,-0.734,-0.070,0.496,310.46,100659.3,55.56,0,0
1094335,-29.769,-7.018,0.068,0.366,0.030,0.30688,-0.92016,-0.23783,0.05987,-0.017,0.571,0.815,0.635,1.270,0.879,-0.671,-0.549,0.427,-0.734,-0.073,0.497,310.49,100659.6,55.54,0,0
1095713,-25.130,2.910,-1.627,-7.867,4.272,-0.14280,-0.94573,-0.14919,0.25347,-0.020,0.574,0.813,0.293,0.977,1.026,-0.977,-0.549,0.549,-0.735,-0.071,0.498,310.49,100659.3,55.56,0,0
1097258,-29.385,0.672,1.102,5.645,1.987,0.55383,-0.78818,-0.25941,-0.07061,-0.023,0.572,0.814,0.195,1.172,1.026,-0.549,-0.793,0.366,-0.735,-0.073,0.496,310.51,100659.2,55.57,0,0
1098683,-35.040,-2.644,-0.655,-3.079,0.581,0.14655,-0.95708,-0.21116,0.13787,-0.014,0.572,0.811,0.391,1.075,0.977,-0.732,-1.099,0.183,-0.734,-0.071,0.497,310.50,100659.6,55.54,0,0
1100006,-25.005,7.681,1.673,8.110,4.761,0.67899,-0.66633,-0.27018,-0.14950,-0.015,0.570,0.813,0.489,1.026,1.026,-0.610,-0.854,0.244,-0.734,-0.073,0.496,310.49,100659.3,55.56,0,0
1101356,-31.462,-0.283,0.130,0.577,0.099,0.31633,-0.91600,-0.24315,0.05524,-0.017,0.569,0.812,0.733,0.977,1.026,-0.916,-0.549,0.366,-0.740,-0.073,0.499,310.48,100659.8,55.52,0,0
1102841,-18.947,10.514,-2.495,-7.692,4.419,-0.12988,-0.93545,-0.12960,0.30376,-0.005,0.568,0.814,0.635,0.928,0.879,-1.770,0.916,-0.061,-0.745,-0.076,0.499,310.43,100659.2,55.57,0,0
1104099,-19.211,3.691,0.783,2.686,0.503,0.41485,-0.87592,-0.24605,-0.01367,-0.023,0.565,0.813,0.342,0.879,0.830,-0.183,-0.977,0.732,-0.753,-0.076,0.502,310.42,100659.4,55.55,0,0
1105679,-6.845,8.875,-1.807,-6.380,2.644,-0.04363,-0.95915,-0.16007,0.23188,-0.015,0.555,0.826,0.586,0.635,1.124,-1.770,-1.587,1.160,-0.783,-0.069,0.490,310.47,100659.2,55.57,0,0
1107104,13.480,9.215,1.903,5.870,2.259,0.54996,-0.78519,-0.25655,-0.12497,-0.034,0.549,0.824,0.440,1.172,0.977,-1.160,-0.549,0.732,-0.805,-0.069,0.494,310.49,100660.0,55.51,0,0
1108227,36.764,1.352,-0.597,-1.402,-0.092,0.22998,-0.94508,-0.20791,0.10239,-0.025,0.573,0.826,0.391,0.782,1.124,-0.305,-1.404,0.549,-0.807,-0.073,0.494,310.48,100659.7,55.53,0,0
1109607,84.731,8.148,4.284,8.011,6.271,0.64518,-0.62943,-0.29027,-0.32181,-0.028,0.556,0.825,0.391,1.319,0.684,-1.282,-0.549,0.122,-0.801,-0.070,0.496,310.47,100660.0,55.50,0,0
1111022,117.058,-18.448,0.722,1.143,-0.163,0.33080,-0.91489,-0.23314,0.00705,-0.029,0.554,0.823,0.293,0.782,1.124,-1.160,-0.061,0.305,-0.805,-0.072,0.494,310.47,100659.6,55.53,0,0
1112175,155.723,-41.857,-3.358,-5.792,2.283,0.00610,-0.94661,-0.13450,0.29216,-0.037,0.553,0.822,0.391,1.124,0.782,-0.977,-0.244,0.183,-0.812,-0.070,0.495,310.47,100659.6,55.54,0,0
1113465,111.109,-78.604,2.540,4.305,1.148,0.46505,-0.83522,-0.26441,-0.12952,-0.028,0.556,0.824,0.586,0.977,0.733,-0.854,-0.488,0.488,-0.810,-0.073,0.494,310.46,100659.6,55.54,0,0
1114950,-24.914,-96.075,-2.652,-4.307,1.124,0.09649,-0.95518,-0.15486,0.23574,-0.025,0.569,0.827,0.684,1.172,0.733,-0.671,-0.732,0.610,-0.808,-0.072,0.496,310.46,100659.6,55.54,0,0
1116213,-138.628,-91.870,3.555,5.354,2.441,0.50551,-0.79325,-0.27439,-0.20109,-0.030,0.560,0.825,0.782,1.026,0.830,-0.916,-0.183,0.427,-0.812,-0.074,0.496,310.47,100659.4,55.55,0,0
1117563,-297.933,-97.879,-1.542,-2.427,0.746,0.18142,-0.95455,-0.18141,0.15369,-0.032,0.554,0.821,0.489,0.830,0.977,-0.793,-0.305,0.427,-0.817,-0.072,0.497,310.46,100659.7,55.53,0,0
1118928,-1149.877,-190.694,4.646,7.126,6.664,0.59256,-0.68892,-0.27858,-0.31162,-0.034,0.558,0.825,0.537,0.928,0.928,-0.061,0.488,0.427,-0.809,-0.074,0.495,310.46,100659.5,55.54,0,0
1120156,318.699,14.685,0.915,0.719,-0.630,0.31161,-0.92841,-0.20004,0.00825,-0.002,0.567,0.833,0.733,0.879,1.172,-2.380,0.732,-0.427,-0.803,-0.069,0.495,310.50,100659.6,55.54,0,0
1121511,77.797,-1.815,-6.596,-5.106,4.459,0.04256,-0.88192,-0.03095,0.46838,-0.002,0.567,0.829,0.684,0.635,0.977,-2.380,-2.075,1.465,-0.802,-0.072,0.494,310.46,100659.3,55.56,0,0
1122904,4.826,-12.331,2.264,1.655,0.402,0.34864,-0.90666,-0.22324,-0.08875,-0.028,0.558,0.822,0.489,1.026,0.635,-0.488,-0.854,0.610,-0.812,-0.071,0.496,310.47,100659.3,55.56,0,0
1124254,-19.262,-6.265,-5.649,-4.175,3.070,0.10377,-0.91501,-0.06677,0.38314,-0.030,0.556,0.820,0.440,1.124,1.026,-0.549,-0.732,0.488,-0.811,-0.073,0.495,310.46,100659.6,55.54,0,0
1125739,-36.914,-6.481,4.310,3.153,1.700,0.39656,-0.85573,-0.25714,-0.21270,-0.028,0.559,0.820,0.440,0.928,0.733,-0.610,-0.916,0.427,-0.812,-0.070,0.497,310.46,100659.6,55.54,0,0
